Extension,DeviceName,DeviceType,MacAddress,Registered,UserAgent
8140,0bB0a277-7bd2-B4C0-7f52-5aebdBB7bb2e,Connect - Mobile,5aebdBB7bb2e,FALSE,
2001,VVXB11-5B15CFCC5BBC,Polycom_c14811_VVX401-411,5B15CFCC5BBC,TRUE,PolycomVVX-VVX_411-UA/5.9.4.3247
2001,VVXB11-5B15CFCC52Da,Polycom_c14811_VVX401-411,5B15CFCC52Da,FALSE,
2001,VVXB11-5B15CFCC5B4E,Polycom_c14811_VVX401-411,5B15CFCC5B4E,TRUE,PolycomVVX-VVX_411-UA/5.9.4.3247
2001,VVXB11-5B15CFCC4B0C,Polycom_c14811_VVX401-411,5B15CFCC4B0C,TRUE,PolycomVVX-VVX_411-UA/5.9.4.3247
2003,VVXBX1-5B15CFD77FBF,Polycom_c14811_VVX401-411,5B15CFD77FBF,TRUE,PolycomVVX-VVX_411-UA/5.9.5.0614
2003,VVXB11-5B15CFCC4B0C,Polycom_c14811_VVX401-411,5B15CFCC4B0C,TRUE,PolycomVVX-VVX_411-UA/5.9.4.3247
3256,CC7B1-000727C5aA4F,Cisco-c14811-MPP,000727C5aA4F,TRUE,Cisco-CP-7841-3PCC/11.2.3
3247,CC7B1-CBBaCD717AE5,Cisco-c14811-MPP,CBBaCD717AE5,FALSE,
3247,VVXB11-5B15CFCB25EF,Polycom_c14811_VVX401-411,5B15CFCB25EF,TRUE,PolycomVVX-VVX_411-UA/5.9.5.0614
3247,VVXB11-5B15CFCC5771,Polycom_c14811_VVX401-411,5B15CFCC5771,FALSE,
3247,CC7B1-ABB72aB7aDC0,Cisco-c14811-7841,ABB72aB7aDC0,TRUE,Cisco-CP-7841-3PCC/11.2.3
3518,CPa20-704EC02CFaBC,Yealink-c14811-CP930,704EC02CFaBC,FALSE,
3242,CC7B1-CBBaCD717AB2,Cisco-c14811-MPP,CBBaCD717AB2,TRUE,Cisco-CP-7841-3PCC/11.2.3
3242,C7741-5C020aEFDB15,Cisco-c14811-8851,5C020aEFDB15,TRUE,Cisco-CP-8851-3PCC/11.2.3
3242,CC7B1-000727C5aBBB,Cisco-c14811-MPP,000727C5aBBB,FALSE,
3242,C7741-07BFFa72DCB7,Cisco-c14811-MPP,07BFFa72DCB7,TRUE,Cisco-CP-8851-3PCC/11.2.3
3242,VVXB11-5B15CFCB25EF,Polycom_c14811_VVX401-411,5B15CFCB25EF,TRUE,PolycomVVX-VVX_411-UA/5.9.5.0614
3242,VVXB11-5B15CFCC50C5,Polycom_c14811_VVX401-411,5B15CFCC50C5,TRUE,PolycomVVX-VVX_411-UA/5.9.5.0614
3242,VVXB11-5B15CFCC57BB,Polycom_c14811_VVX401-411,5B15CFCC57BB,FALSE,
3242,C7751-7C01B4ECA02A,Cisco-c14811-8861,7C01B4ECA02A,TRUE,Cisco-CP-8861-3PCC/11.2.3
3242,VVXB11-5B15CFCC5771,Polycom_c14811_VVX401-411,5B15CFCC5771,FALSE,
3242,C7741-07BFFa72DBC7,Cisco-c14811-MPP,07BFFa72DBC7,FALSE,
3242,C7741-07BFFa7757b0,Cisco-c14811-8851,07BFFa7757B0,FALSE,
3261,CC7B1-CBBaCD717AB0,Cisco-c14811-MPP,CBBaCD717AB0,TRUE,Cisco-CP-7841-3PCC/11.2.3
3266,CC7B1-CBBaCD717AFa,Cisco-c14811-MPP,CBBaCD717AFa,TRUE,Cisco-CP-7841-3PCC/11.2.3
3289,CC7B1-000727C5aAA4,Cisco-c14811-MPP,000727C5aAA4,TRUE,Cisco-CP-7841-3PCC/11.2.3
3273,CC7B1-000727C5aD74,Cisco-c14811-MPP,000727C5aD74,TRUE,Cisco-CP-7841-3PCC/11.2.3
3282,CC7B1-000727C5aBBC,Cisco-c14811-MPP,000727C5aBBC,TRUE,Cisco-CP-7841-3PCC/11.2.3
3248,CC7B1-000727C5aADE,Cisco-c14811-MPP,000727C5aADE,TRUE,Cisco-CP-7841-3PCC/11.2.3
3240,VVXB11-5B15CFCC5771,Polycom_c14811_VVX401-411,5B15CFCC5771,FALSE,
3292,CC7B1-000727C5aABB,Cisco-c14811-MPP,000727C5aABB,TRUE,Cisco-CP-7841-3PCC/11.2.3
3252,C7741-07BFFa72DCB7,Cisco-c14811-MPP,07BFFa72DCB7,TRUE,Cisco-CP-8851-3PCC/11.2.3
3252,VVXB11-5B15CFCC57BB,Polycom_c14811_VVX401-411,5B15CFCC57BB,FALSE,
3252,CC7B1-000727C5aAEB,Cisco-c14811-MPP,000727C5aAEB,TRUE,Cisco-CP-7841-3PCC/11.2.3
3252,C7751-7C01B4ECA02A,Cisco-c14811-8861,7C01B4ECA02A,TRUE,Cisco-CP-8861-3PCC/11.2.3
3252,VVXB11-5B15CFCB25EF,Polycom_c14811_VVX401-411,5B15CFCB25EF,TRUE,PolycomVVX-VVX_411-UA/5.9.5.0614
3252,VVXB11-5B15CFCC5771,Polycom_c14811_VVX401-411,5B15CFCC5771,FALSE,
3252,CC7B1-000727C5aA20,Cisco-c14811-MPP,000727C5aA20,TRUE,Cisco-CP-7841-3PCC/11.2.3
3252,C7741-07BFFa72DBC7,Cisco-c14811-MPP,07BFFa72DBC7,FALSE,
3281,CC7B1-000727C5aAaD,Cisco-c14811-MPP,000727C5aAaD,FALSE,
3271,CC7B1-000727C5aCC4,Cisco-c14811-MPP,000727C5aCC4,TRUE,Cisco-CP-7841-3PCC/11.2.3
3271,VVXB11-5B15CFCB25EF,Polycom_c14811_VVX401-411,5B15CFCB25EF,TRUE,PolycomVVX-VVX_411-UA/5.9.5.0614
3257,CC7B1-000727C5aCF4,Cisco-c14811-MPP,000727C5aCF4,TRUE,Cisco-CP-7841-3PCC/11.2.3
3299,CC7B1-000727C5aAEB,Cisco-c14811-MPP,000727C5aAEB,TRUE,Cisco-CP-7841-3PCC/11.2.3
3299,CC7B1-000727C5aA20,Cisco-c14811-MPP,000727C5aA20,TRUE,Cisco-CP-7841-3PCC/11.2.3
3290,CC7B1-000727C5aCaA,Cisco-c14811-MPP,000727C5aCaA,TRUE,Cisco-CP-7841-3PCC/11.2.3
3275,CC7B1-000727C5aACB,Cisco-c14811-MPP,000727C5aACB,TRUE,Cisco-CP-7841-3PCC/11.2.3
3524,CC7B1-CBBaCD717AFC,Cisco-c14811-MPP,CBBaCD717AFC,TRUE,Cisco-CP-7841-3PCC/11.2.3
3285,CC7B1-D0EC2474AC7a,Cisco-c14811-MPP,D0EC2474AC7a,TRUE,Cisco-CP-7841-3PCC/11.2.3
3297,CC7B1-000727C5aAaC,Cisco-c14811-MPP,000727C5aAaC,TRUE,Cisco-CP-7841-3PCC/11.2.3
2126,Netgen-000EAa7A4B7C,NetGen-c14811-HX4E,000EAa7A4B7C,TRUE,NetGen Communications HX4G-2S VER.1.9.5.367.1 MAC.00:0E:A9:2A:5B:8C/UA 2.0
3244,CC7B1-CBBaCD717ACF,Cisco-c14811-MPP,CBBaCD717ACF,FALSE,
3244,VVXB11-5B15CFCB25EF,Polycom_c14811_VVX401-411,5B15CFCB25EF,TRUE,PolycomVVX-VVX_411-UA/5.9.5.0614
3244,VVXB11-5B15CFCC5771,Polycom_c14811_VVX401-411,5B15CFCC5771,FALSE,
3525,Crestron-Lincoln-SIP,Generic SIP Phone,null,TRUE,Tesira/1.11.0.0
3255,CC7B1-000727C5aBB4,Cisco-c14811-MPP,000727C5aBB4,TRUE,Cisco-CP-7841-3PCC/11.2.3
3274,CC7B1-000727C5aAB7,Cisco-c14811-MPP,000727C5aAB7,TRUE,Cisco-CP-7841-3PCC/11.2.3
2127,Netgen-000EAa7A4B7C,NetGen-c14811-HX4E,000EAa7A4B7C,TRUE,NetGen Communications HX4G-2S VER.1.9.5.367.1 MAC.00:0E:A9:2A:5B:8C/UA 2.0
3276,C7741-07BFFa72DCB7,Cisco-c14811-MPP,07BFFa72DCB7,TRUE,Cisco-CP-8851-3PCC/11.2.3
3276,C7751-7C01B4ECA02A,Cisco-c14811-8861,7C01B4ECA02A,TRUE,Cisco-CP-8861-3PCC/11.2.3
3276,VVXB11-5B15CFCB25EF,Polycom_c14811_VVX401-411,5B15CFCB25EF,TRUE,PolycomVVX-VVX_411-UA/5.9.5.0614
3276,VVXB11-5B15CFCC5771,Polycom_c14811_VVX401-411,5B15CFCC5771,FALSE,
3276,C7741-07BFFa72DBC7,Cisco-c14811-MPP,07BFFa72DBC7,FALSE,
3276,C7741-5C020aEFDB15,Cisco-c14811-8851,5C020aEFDB15,TRUE,Cisco-CP-8851-3PCC/11.2.3
3276,C7741-07BFFa7757b0,Cisco-c14811-8851,07BFFa7757B0,FALSE,
3277,C7727-5C4E2B7757A0,Cisco-c14811-MPP,5C4E2B7757A0,TRUE,Cisco-CP-8832-3PCC/11.2.3
3245,CC7B1-CBBaCD717B14,Cisco-c14811-MPP,CBBaCD717B14,TRUE,Cisco-CP-7841-3PCC/11.2.3
3295,CC7B1-000727C5aADB,Cisco-c14811-MPP,000727C5aADB,TRUE,Cisco-CP-7841-3PCC/11.2.3
3270,CC7B1-000727C5aB5A,Cisco-c14811-MPP,000727C5aB5A,TRUE,Cisco-CP-7841-3PCC/11.2.3
3263,CC7B1-CBBaCD717BB7,Cisco-c14811-MPP,CBBaCD717BB7,TRUE,Cisco-CP-7841-3PCC/11.2.3
3241,CC7B1-ABB72aB7A271,Cisco-c14811-7841,ABB72aB7A271,TRUE,Cisco-CP-7841-3PCC/11.2.3
3269,CC7B1-000727C5aD4B,Cisco-c14811-MPP,000727C5aD4B,TRUE,Cisco-CP-7841-3PCC/11.2.3
3243,CC7B1-CBBaCD717BC0,Cisco-c14811-MPP,CBBaCD717BC0,TRUE,Cisco-CP-7841-3PCC/11.2.3
3280,CC7B1-000727C5aB25,Cisco-c14811-MPP,000727C5aB25,TRUE,Cisco-CP-7841-3PCC/11.2.3
3260,CC7B1-000727C5aAC4,Cisco-c14811-MPP,000727C5aAC4,TRUE,Cisco-CP-7841-3PCC/11.2.3
3253,CC7B1-000727C5aBC1,Cisco-c14811-7841,000727C5aBC1,TRUE,Cisco-CP-7841-3PCC/11.2.3
3288,CC7B1-D0EC2474AABC,Cisco-c14811-MPP,D0EC2474AABC,TRUE,Cisco-CP-7841-3PCC/11.2.3
5707,,,,,
3254,CC7B1-D0EC2474ABBF,Cisco-c14811-MPP,D0EC2474ABBF,TRUE,Cisco-CP-7841-3PCC/11.2.3
3254,VVXB11-5B15CFCB25EF,Polycom_c14811_VVX401-411,5B15CFCB25EF,TRUE,PolycomVVX-VVX_411-UA/5.9.5.0614
3254,VVXB11-5B15CFCC5771,Polycom_c14811_VVX401-411,5B15CFCC5771,FALSE,
3284,CC7B1-D0EC2474AC4D,Cisco-c14811-MPP,D0EC2474AC4D,TRUE,Cisco-CP-7841-3PCC/11.2.3
3265,CC7B1-CBBaCD717B0B,Cisco-c14811-MPP,CBBaCD717B0B,TRUE,Cisco-CP-7841-3PCC/11.2.3
3259,VVXB11-5B15CFCB25EF,Polycom_c14811_VVX401-411,5B15CFCB25EF,TRUE,PolycomVVX-VVX_411-UA/5.9.5.0614
3259,VVXB11-5B15CFCC5771,Polycom_c14811_VVX401-411,5B15CFCC5771,FALSE,
3259,C7741-07BFFa7757b0,Cisco-c14811-8851,07BFFa7757B0,FALSE,
3264,C7741-5C020aEFDB15,Cisco-c14811-8851,5C020aEFDB15,TRUE,Cisco-CP-8851-3PCC/11.2.3
3264,VVXB11-5B15CFCB25EF,Polycom_c14811_VVX401-411,5B15CFCB25EF,TRUE,PolycomVVX-VVX_411-UA/5.9.5.0614
3264,VVXB11-5B15CFCC5771,Polycom_c14811_VVX401-411,5B15CFCC5771,FALSE,
3264,C7741-07BFFa7757b0,Cisco-c14811-8851,07BFFa7757B0,FALSE,
3251,CC7B1-CBBaCD717A7a,Cisco-c14811-MPP,CBBaCD717A7a,TRUE,Cisco-CP-7841-3PCC/11.2.3
3272,VVXB11-5B15CFCC5771,Polycom_c14811_VVX401-411,5B15CFCC5771,FALSE,
3249,CC7B1-D0EC2474AB7F,Cisco-c14811-MPP,D0EC2474AB7F,TRUE,Cisco-CP-7841-3PCC/11.2.3
3249,C7741-5C020aEFDB15,Cisco-c14811-8851,5C020aEFDB15,TRUE,Cisco-CP-8851-3PCC/11.2.3
3249,C7741-07BFFa72DCB7,Cisco-c14811-MPP,07BFFa72DCB7,TRUE,Cisco-CP-8851-3PCC/11.2.3
3249,VVXB11-5B15CFCC57BB,Polycom_c14811_VVX401-411,5B15CFCC57BB,FALSE,
3249,CC7B1-000727C5aADE,Cisco-c14811-MPP,000727C5aADE,TRUE,Cisco-CP-7841-3PCC/11.2.3
3249,C7751-7C01B4ECA02A,Cisco-c14811-8861,7C01B4ECA02A,TRUE,Cisco-CP-8861-3PCC/11.2.3
3249,VVXB11-5B15CFCB25EF,Polycom_c14811_VVX401-411,5B15CFCB25EF,TRUE,PolycomVVX-VVX_411-UA/5.9.5.0614
3249,C7741-07BFFa7757b0,Cisco-c14811-8851,07BFFa7757B0,FALSE,
3249,VVXB11-5B15CFCC5771,Polycom_c14811_VVX401-411,5B15CFCC5771,FALSE,
3249,CC7B1-000727C5aD72,Cisco-c14811-MPP,000727C5aD72,TRUE,Cisco-CP-7841-3PCC/11.2.3
3249,C7741-07BFFa72DBC7,Cisco-c14811-MPP,07BFFa72DBC7,FALSE,
3293,CC7B1-D0EC2474ACDB,Cisco-c14811-MPP,D0EC2474ACDB,TRUE,Cisco-CP-7841-3PCC/11.2.3
3293,VVXB11-5B15CFCB25EF,Polycom_c14811_VVX401-411,5B15CFCB25EF,TRUE,PolycomVVX-VVX_411-UA/5.9.5.0614
3293,VVXB11-5B15CFCC5771,Polycom_c14811_VVX401-411,5B15CFCC5771,FALSE,
3526,Crestron-SIP,Generic SIP Phone,null,TRUE,Tesira/1.14.0.0
3262,CC7B1-CBBaCD717D5C,Cisco-c14811-MPP,CBBaCD717D5C,TRUE,Cisco-CP-7841-3PCC/11.2.3
3286,CC7B1-D0EC2474ACC7,Cisco-c14811-MPP,D0EC2474ACC7,TRUE,Cisco-CP-7841-3PCC/11.2.3
3283,CC7B1-000727C5aACC,Cisco-c14811-MPP,000727C5aACC,TRUE,Cisco-CP-7841-3PCC/11.2.3
3279,CC7B1-000727C5aDA4,Cisco-c14811-MPP,000727C5aDA4,TRUE,Cisco-CP-7841-3PCC/11.2.3
3287,CC7B1-000727C5aAB0,Cisco-c14811-MPP,000727C5aAB0,TRUE,Cisco-CP-7841-3PCC/11.2.3
3298,NETGEN-000EAa7A1D40,Linksys-c14811-SPA2102,000EAa7A1D40,TRUE,NetGen Communications HX4G-2S VER.1.9.5.367.1 MAC.00:0E:A9:2A:1D:50/UA 2.0
3291,CC7B1-D0EC2474AC5A,Cisco-c14811-MPP,D0EC2474AC5A,TRUE,Cisco-CP-7841-3PCC/11.2.3
3258,NETGEN-000EAa7A1D40,Linksys-c14811-SPA2102,000EAa7A1D40,TRUE,NetGen Communications HX4G-2S VER.1.9.5.367.1 MAC.00:0E:A9:2A:1D:50/UA 2.0
3250,CC7B1-000727C5aAC7,Cisco-c14811-MPP,000727C5aAC7,TRUE,Cisco-CP-7841-3PCC/11.2.3
3246,C7727-5C4E2B7754F1,Cisco-c14811-MPP,5C4E2B7754F1,TRUE,Cisco-CP-8832-3PCC/11.2.3
3294,CC7B1-D0EC2474AB41,Cisco-c14811-MPP,D0EC2474AB41,TRUE,Cisco-CP-7841-3PCC/11.2.3
3268,CC7B1-000727C5aAA0,Cisco-c14811-MPP,000727C5aAA0,TRUE,Cisco-CP-7841-3PCC/11.2.3
3268,VVXB11-5B15CFCB25EF,Polycom_c14811_VVX401-411,5B15CFCB25EF,TRUE,PolycomVVX-VVX_411-UA/5.9.5.0614
3278,CC7B1-000727C5aA24,Cisco-c14811-7841,000727C5aA24,TRUE,Cisco-CP-7841-3PCC/11.2.3
3267,CC7B1-CBBaCD717AD2,Cisco-c14811-7841,CBBaCD717AD2,TRUE,Cisco-CP-7841-3PCC/11.2.3
3519,CC7B1-CBBaCD717AD5,Cisco-c14811-MPP,CBBaCD717AD5,TRUE,Cisco-CP-7841-3PCC/11.2.3
3520,CC7B1-000727C5aAC1,Cisco-c14811-7841,000727C5aAC1,TRUE,Cisco-CP-7841-3PCC/11.2.3
3521,CC7B1-ABB72aB7aD2E,Cisco-c14811-7841,ABB72aB7aD2E,TRUE,Cisco-CP-7841-3PCC/11.2.3
3523,CC7B1-ABB72aB7A2C2,Cisco-c14811-7841,ABB72aB7A2C2,TRUE,Cisco-CP-7841-3PCC/11.2.3
3522,CC7B1-ABB72aB7A2DC,Cisco-c14811-7841,ABB72aB7A2DC,TRUE,Cisco-CP-7841-3PCC/11.2.3
8470,C7741-70CFAE5BE2AE,Cisco-c14811-8851,70CFAE5BE2AE,TRUE,Cisco-CP-8851-3PCC/11.2.3
8484,C7741-70CFAE5BE5C7,Cisco-c14811-8851,70CFAE5BE5C7,TRUE,Cisco-CP-8851-3PCC/11.2.3
8474,C7741-70CFAE5BECB7,Cisco-c14811-8851,70CFAE5BECB7,TRUE,Cisco-CP-8851-3PCC/11.2.3
8477,C7741-70CFAE5BEC2B,Cisco-c14811-8851,70CFAE5BEC2B,TRUE,Cisco-CP-8851-3PCC/11.2.3
8493,C7741-70CFAE5BE77E,Cisco-c14811-8851,70CFAE5BE77E,TRUE,Cisco-CP-8851-3PCC/11.2.3
8480,C7741-70CFAE5BE57E,Cisco-c14811-8851,70CFAE5BE57E,TRUE,Cisco-CP-8851-3PCC/11.2.3
8461,C7741-70CFAE5BE7A7,Cisco-c14811-8851,70CFAE5BE7A7,TRUE,Cisco-CP-8851-3PCC/11.2.3
8483,C7741-70CFAE5BE5C5,Cisco-c14811-8851,70CFAE5BE5C5,TRUE,Cisco-CP-8851-3PCC/11.2.3
8465,C7741-70CFAE5BE71A,Cisco-c14811-8851,70CFAE5BE71A,TRUE,Cisco-CP-8851-3PCC/11.2.3
8472,C7741-70CFAE5BE5DA,Cisco-c14811-8851,70CFAE5BE5DA,TRUE,Cisco-CP-8851-3PCC/11.2.3
8481,C7741-70CFAE5BE7a7,Cisco-c14811-8851,70CFAE5BE7a7,TRUE,Cisco-CP-8851-3PCC/11.2.3
8464,C7741-70CFAE5BE727,Cisco-c14811-8851,70CFAE5BE727,TRUE,Cisco-CP-8851-3PCC/11.2.3
8485,C7741-70CFAE5BE7DE,Cisco-c14811-8851,70CFAE5BE7DE,TRUE,Cisco-CP-8851-3PCC/11.2.3
8482,C7741-70CFAE5BE257,Cisco-c14811-8851,70CFAE5BE257,FALSE,
8486,C7741-70CFAE5BE54E,Cisco-c14811-8851,70CFAE5BE54E,TRUE,Cisco-CP-8851-3PCC/11.2.3
8467,C7741-70CFAE5BECaE,Cisco-c14811-8851,70CFAE5BECaE,TRUE,Cisco-CP-8851-3PCC/11.2.3
8457,C7741-70CFAE5BE2BC,Cisco-c14811-8851,70CFAE5BE2BC,TRUE,Cisco-CP-8851-3PCC/11.2.3
8457,C7741-70CFAE5BE2AE,Cisco-c14811-8851,70CFAE5BE2AE,TRUE,Cisco-CP-8851-3PCC/11.2.3
8457,C7741-70CFAE5BE5DA,Cisco-c14811-8851,70CFAE5BE5DA,TRUE,Cisco-CP-8851-3PCC/11.2.3
8457,C7741-70CFAE5BE727,Cisco-c14811-8851,70CFAE5BE727,TRUE,Cisco-CP-8851-3PCC/11.2.3
8457,C7741-70CFAE5BE7DE,Cisco-c14811-8851,70CFAE5BE7DE,TRUE,Cisco-CP-8851-3PCC/11.2.3
8457,C7741-70CFAE5BE257,Cisco-c14811-8851,70CFAE5BE257,FALSE,
8457,C7741-70CFAE5BEBEC,Cisco-c14811-8851,70CFAE5BEBEC,TRUE,Cisco-CP-8851-3PCC/11.2.3
8457,C7741-70CFAE5BEBFC,Cisco-c14811-8851,70CFAE5BEBFC,TRUE,Cisco-CP-8851-3PCC/11.2.3
8457,C7741-70CFAE5BE24C,Cisco-c14811-8851,70CFAE5BE24C,TRUE,Cisco-CP-8851-3PCC/11.2.3
8459,C7741-70CFAE5BE1a7,Cisco-c14811-8851,70CFAE5BE1a7,TRUE,Cisco-CP-8851-3PCC/11.2.3
8459,C7741-70CFAE5BE407,Cisco-c14811-8851,70CFAE5BE407,TRUE,Cisco-CP-8851-3PCC/11.2.3
8459,C7741-70CFAE5BE7CA,Cisco-c14811-8851,70CFAE5BE7CA,TRUE,Cisco-CP-8851-3PCC/11.2.3
8459,C7741-70CFAE5BE720,Cisco-c14811-8851,70CFAE5BE720,TRUE,Cisco-CP-8851-3PCC/11.2.3
8466,C7741-70CFAE5BE407,Cisco-c14811-8851,70CFAE5BE407,TRUE,Cisco-CP-8851-3PCC/11.2.3
8466,722cCba4-c701-Bbea-a4Bb-fC2adf7b7BCb,Connect - Mobile,fC2adf7b7BCb,FALSE,
8466,Bc57724f-aBB2-B70B-aBe5-ddb0ce441C5d,Business Communicator - PC,ddb0ce441C5d,FALSE,
8466,0baf452a-21ca-Bcf5-77e2-f1d55b11e0be,Connect - Tablet,f1d55b11e0be,FALSE,
8466,C7741-70CFAE5BE1a7,Cisco-c14811-8851,70CFAE5BE1a7,TRUE,Cisco-CP-8851-3PCC/11.2.3
8466,C7741-70CFAE5BE7CA,Cisco-c14811-8851,70CFAE5BE7CA,TRUE,Cisco-CP-8851-3PCC/11.2.3
8466,C7741-70CFAE5BE720,Cisco-c14811-8851,70CFAE5BE720,TRUE,Cisco-CP-8851-3PCC/11.2.3
8471,C7741-70CFAE5BEBEC,Cisco-c14811-8851,70CFAE5BEBEC,TRUE,Cisco-CP-8851-3PCC/11.2.3
8460,C7741-70CFAE5BE1CC,Cisco-c14811-8851,70CFAE5BE1CC,TRUE,Cisco-CP-8851-3PCC/11.2.3
8489,C7741-70CFAE5BE2C7,Cisco-c14811-8851,70CFAE5BE2C7,TRUE,Cisco-CP-8851-3PCC/11.2.3
8478,C7741-70CFAE5BE1aB,Cisco-c14811-8851,70CFAE5BE1aB,TRUE,Cisco-CP-8851-3PCC/11.2.3
8492,C7741-70CFAE5BE1B0,Cisco-c14811-8851,70CFAE5BE1B0,TRUE,Cisco-CP-8851-3PCC/11.2.3
8456,C7741-70CFAE5BEC05,Cisco-c14811-8851,70CFAE5BEC05,TRUE,Cisco-CP-8851-3PCC/11.2.3
8455,C7741-70CFAE5BE7CA,Cisco-c14811-8851,70CFAE5BE7CA,TRUE,Cisco-CP-8851-3PCC/11.2.3
8455,C7741-70CFAE5BE1a7,Cisco-c14811-8851,70CFAE5BE1a7,TRUE,Cisco-CP-8851-3PCC/11.2.3
8455,C7741-70CFAE5BE407,Cisco-c14811-8851,70CFAE5BE407,TRUE,Cisco-CP-8851-3PCC/11.2.3
8455,C7741-70CFAE5BE720,Cisco-c14811-8851,70CFAE5BE720,TRUE,Cisco-CP-8851-3PCC/11.2.3
8469,C7741-70CFAE5BE5B5,Cisco-c14811-8851,70CFAE5BE5B5,TRUE,Cisco-CP-8851-3PCC/11.2.3
8488,C7741-70CFAE5BE1B7,Cisco-c14811-8851,70CFAE5BE1B7,TRUE,Cisco-CP-8851-3PCC/11.2.3
8462,C7741-70CFAE5BEBFC,Cisco-c14811-8851,70CFAE5BEBFC,TRUE,Cisco-CP-8851-3PCC/11.2.3
8487,C7741-70CFAE5BEBFB,Cisco-c14811-8851,70CFAE5BEBFB,TRUE,Cisco-CP-8851-3PCC/11.2.3
8487,071BCc7d-Bc47-B0Cc-aaba-47C42afCCe2a,Connect - Mobile,47C42afCCe2a,FALSE,
8487,772fbCC0-e7eB-BBfa-aa0a-b0Bb45CaaaaB,Business Communicator - PC,b0Bb45CaaaaB,FALSE,
8487,11a71c4e-C1f5-B724-adf2-44C1b7C0f1Ca,Connect - Tablet,44C1b7C0f1Ca,FALSE,
8458,C7741-70CFAE5BECBA,Cisco-c14811-8851,70CFAE5BECBA,TRUE,Cisco-CP-8851-3PCC/11.2.3
8468,C7741-70CFAE5BE74C,Cisco-c14811-8851,70CFAE5BE74C,TRUE,Cisco-CP-8851-3PCC/11.2.3
8491,C7741-70CFAE5BE750,Cisco-c14811-8851,70CFAE5BE750,TRUE,Cisco-CP-8851-3PCC/11.2.3
8000,C7741-70CFAE5BE24C,Cisco-c14811-8851,70CFAE5BE24C,TRUE,Cisco-CP-8851-3PCC/11.2.3
4529,C7741-70CFAE5BE720,Cisco-c14811-8851,70CFAE5BE720,TRUE,Cisco-CP-8851-3PCC/11.2.3
4529,C7741-70CFAE5BE1a7,Cisco-c14811-8851,70CFAE5BE1a7,TRUE,Cisco-CP-8851-3PCC/11.2.3
4529,C7741-70CFAE5BE407,Cisco-c14811-8851,70CFAE5BE407,TRUE,Cisco-CP-8851-3PCC/11.2.3
4529,C7741-70CFAE5BE7CA,Cisco-c14811-8851,70CFAE5BE7CA,TRUE,Cisco-CP-8851-3PCC/11.2.3
8475,IP5000-5B15CFDF2CA7,Polycom_c14811_SSIP6000,5B15CFDF2CA7,TRUE,PolycomSoundStationIP-SSIP_6000-UA/4.0.8.1972
8476,IP5000-5B15CF044FF7,Polycom_c14811_SSIP6000,5B15CF044FF7,FALSE,
1544,C7741-70CFAE5BE7A7,Cisco-c14811-8851,70CFAE5BE7A7,TRUE,Cisco-CP-8851-3PCC/11.2.3
1544,C7741-70CFAE5BE1aB,Cisco-c14811-8851,70CFAE5BE1aB,TRUE,Cisco-CP-8851-3PCC/11.2.3
1546,NetGen-000EAa7AB742,NetGen-c14811-HX4E,000EAa7AB742,FALSE,
8494,C7741-70CFAE5BDa70,Cisco-c14811-8851,70CFAE5BDa70,FALSE,
8479,C7741-70CFAE5BDDaE,Cisco-c14811-8851,70CFAE5BDDaE,TRUE,Cisco-CP-8851-3PCC/11.2.3
100,TB5S-704EC0CC0CCC,Yealink-c14811-T46S,704EC0CC0CCC,TRUE,Yealink SIP-T46S 66.82.0.20
101,TB5S-704EC0CC12aC,Yealink-c14811-T46S,704EC0CC12aC,FALSE,
102,T47-704EC0D77CAA,Yealink-c14811-T58,704EC0D77CAA,TRUE,Yealink SIP-T58 58.85.0.5
103,T47-704EC0D77aCE,Yealink-c14811-T58,704EC0D77aCE,TRUE,Yealink SIP-T58 58.85.0.5
104,T47-704EC0D77CAC,Yealink-c14811-T58,704EC0D77CAC,TRUE,Yealink SIP-T58 58.85.0.5
105,T47-704EC0D77CC0,Yealink-c14811-T58,704EC0D77CC0,TRUE,Yealink SIP-T58 58.85.0.5
106,TB5S-704EC0CC0CDB,Yealink-c14811-T46S,704EC0CC0CDB,TRUE,Yealink SIP-T46S 66.82.0.20
19,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
